customer_ID,day,state,location,group_size,homeowner,car_age,car_value,risk_factor,age_oldest,age_youngest,married_couple,C_previous,duration_previous,A,B,C,D,E,F,G,cost,total_shopping_pts,cost_mean,cost_min,cost_max,cost_std,unique_cost_count,cost_change_amount,A_nunique,B_nunique,C_nunique,D_nunique,E_nunique,F_nunique,G_nunique,A_n_changes,B_n_changes,C_n_changes,D_n_changes,E_n_changes,F_n_changes,G_n_changes,hour
10142289,3,FL,15976,1,1,5,d,2.0,75,75,0,1.0,4.0,2,1,1,2,1,3,3,706,7,723.1428571428571,706,735,12.522360951894164,6,-28,2,1,1,1,1,2,1,1,0,0,0,0,1,0,9
10142291,0,OK,12658,1,1,4,g,3.0,41,41,0,2.0,1.0,1,1,2,3,0,1,2,618,6,581.0,532,618,28.656587375331345,4,86,2,2,2,1,1,3,1,1,1,1,0,0,2,0,14
10142292,2,PA,12600,1,0,12,e,,50,50,0,3.0,3.0,1,1,2,3,1,1,1,643,8,645.0,631,653,6.84522774326338,4,12,1,2,1,1,2,1,1,0,1,0,0,1,0,0,14
10142295,1,NH,13623,1,1,8,d,1.0,71,71,0,3.0,3.0,0,0,3,3,0,0,1,529,2,562.5,529,596,47.37615433949868,2,-67,2,2,1,1,2,2,1,1,1,0,0,1,1,0,11
10142298,3,AL,12954,2,1,3,e,,72,55,1,2.0,15.0,1,1,2,2,1,2,2,635,6,633.1666666666666,623,641,8.25631071766722,4,12,1,1,1,1,1,1,1,0,0,0,0,0,0,0,14
10142299,0,MD,10274,2,1,12,f,3.0,46,42,1,2.0,0.0,1,1,3,3,1,2,1,623,8,618.5,587,623,12.727922061357857,2,36,2,2,2,2,2,2,2,1,1,1,1,1,1,1,15
10142300,0,UT,13419,2,0,22,d,3.0,21,21,1,3.0,2.0,0,1,1,1,0,0,1,585,8,599.5,585,641,18.007934759036466,6,-56,2,1,3,3,2,2,2,1,0,2,2,1,1,1,17
10142302,4,ME,11021,1,0,6,d,,23,23,0,2.0,7.0,2,0,2,2,0,3,2,641,6,638.5,626,641,6.123724356957945,2,15,1,1,1,2,1,1,2,0,0,0,1,0,0,1,14
10142303,4,FL,10380,1,1,18,f,4.0,60,60,0,2.0,5.0,1,0,2,2,0,2,3,647,4,648.0,647,651,2.0000000000000093,2,-4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11
10142304,4,CT,12543,1,0,4,f,,24,24,0,3.0,1.0,1,0,1,1,1,0,2,709,8,703.375,686,709,7.763237542601499,5,23,1,1,2,2,2,1,2,0,0,2,2,1,0,1,11
10142307,2,NY,11668,1,1,8,e,2.0,57,57,0,3.0,7.0,0,0,3,3,0,0,2,611,6,625.0,611,634,10.990905331227253,3,-19,2,1,1,1,1,1,1,1,0,0,0,0,0,0,14
10142308,0,FL,13631,1,0,2,e,2.0,58,58,0,1.0,14.0,1,0,1,3,0,2,3,617,6,620.3333333333334,611,643,11.360751148875085,3,-26,1,1,2,1,2,1,1,0,0,1,0,1,0,0,16
10142309,0,AR,14320,2,1,12,e,,25,24,1,4.0,8.0,1,1,1,1,1,2,1,626,5,628.0,626,633,3.0822070014844996,3,-3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,17
10142311,3,WA,11871,1,0,7,d,,31,31,0,4.0,6.0,1,0,1,3,1,1,3,636,9,636.1111111111111,626,641,4.226240777701977,4,10,1,1,2,1,1,2,2,0,0,2,0,0,1,1,13
10142312,0,WI,11470,1,1,8,d,4.0,27,27,0,1.0,4.0,1,0,3,3,0,1,2,594,3,590.0,582,594,6.928203230275509,2,12,2,1,1,1,1,2,1,1,0,0,0,0,1,0,14
10142314,3,PA,11698,1,1,4,f,,45,45,0,1.0,3.0,2,0,1,1,0,2,1,652,9,650.8888888888889,626,668,14.99536965570076,6,26,3,1,1,1,1,3,1,4,0,0,0,0,3,0,14
10142315,1,FL,12210,1,0,7,e,3.0,25,25,0,3.0,9.0,1,0,3,3,1,1,3,669,9,669.0,669,669,0.0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12
10142316,2,TN,10304,1,0,9,g,,21,21,0,1.0,1.0,1,1,1,2,1,1,2,677,10,670.5,609,680,21.72172491616015,4,68,2,1,1,1,2,2,1,1,0,0,0,1,1,0,15
10142317,0,NY,10938,1,1,0,f,2.0,54,54,0,3.0,8.0,1,0,3,3,0,0,2,589,4,591.75,589,600,5.49999999999999,2,-11,1,1,1,1,1,1,2,0,0,0,0,0,0,1,12
10142318,1,CO,11310,1,0,9,f,,41,16,0,3.0,15.0,2,1,1,1,1,3,1,651,6,658.5,651,669,8.526429498916883,4,-16,2,1,3,3,1,3,2,1,0,2,2,0,2,1,14
10142320,3,CO,11372,1,1,4,i,,59,59,0,3.0,4.0,1,0,3,3,0,2,2,647,3,666.3333333333334,647,681,17.473789896108226,3,-34,1,2,1,1,2,2,1,0,1,0,0,1,1,0,14
10142321,3,AL,10723,2,0,8,d,,50,35,1,3.0,1.0,1,1,3,3,0,2,1,634,7,630.7142857142857,619,634,5.618845839799192,4,6,1,1,2,3,2,1,1,0,0,2,3,1,0,0,11
10142324,1,FL,13387,1,0,9,f,3.0,55,55,0,1.0,15.0,0,1,1,1,0,2,3,642,9,639.8888888888889,590,675,25.007221179313614,5,52,2,1,1,1,1,1,2,2,0,0,0,0,0,1,14
10142325,0,PA,15292,1,1,3,f,,54,54,0,2.0,6.0,1,0,2,2,0,1,3,639,6,627.8333333333334,614,639,10.666145820617048,5,16,1,1,1,1,1,1,2,0,0,0,0,0,0,1,10
10142326,2,MD,11655,1,1,0,h,4.0,48,48,0,3.0,2.0,1,1,3,3,1,1,1,671,6,669.6666666666666,663,671,3.2659863237109015,2,8,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11
10142327,0,NY,15675,1,0,6,g,2.0,59,59,0,3.0,10.0,0,0,3,2,0,0,2,667,6,665.8333333333334,658,681,7.960318251594388,4,-14,2,2,2,1,2,1,2,1,1,1,0,1,0,1,16
10142328,2,MD,11506,2,1,3,g,1.0,43,43,1,3.0,2.0,1,0,3,3,1,2,2,601,3,598.3333333333334,593,601,4.618802153516998,2,8,1,1,1,1,2,2,1,0,0,0,0,1,1,0,14
10142329,3,MS,12591,2,1,5,e,4.0,71,70,1,2.0,8.0,1,1,2,3,1,2,2,623,5,621.4,618,623,2.302172886644273,3,3,1,1,1,1,1,1,2,0,0,0,0,0,0,1,16
10142331,2,AL,10562,2,1,4,f,4.0,45,20,0,3.0,4.0,2,0,3,2,0,3,1,665,8,664.25,650,674,6.562882641905811,3,-9,2,2,1,2,2,2,2,1,1,0,1,1,1,1,15
10142332,4,MS,13272,1,1,12,d,,59,59,0,1.0,1.0,1,1,1,2,1,1,1,648,6,642.6666666666666,629,648,8.477420991472957,3,19,1,1,1,1,1,2,1,0,0,0,0,0,1,0,13
10142333,0,UT,12581,1,0,2,f,2.0,23,23,0,4.0,4.0,1,1,4,3,0,1,2,626,5,614.2,595,626,12.173742234826545,4,31,2,1,2,1,1,2,2,1,0,1,0,0,1,1,16
10142334,0,AL,10026,1,0,6,g,2.0,62,62,0,3.0,6.0,1,1,3,2,1,2,2,603,7,599.1428571428571,586,603,6.890296835129127,3,17,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11
10142336,4,OH,15485,1,0,9,d,1.0,66,66,0,2.0,5.0,1,1,2,3,1,2,3,612,2,615.5,612,619,4.949747468305833,2,-7,1,1,2,1,1,1,1,0,0,1,0,0,0,0,14
10142337,3,PA,10003,1,1,6,f,4.0,75,75,0,0.0,0.0,2,0,1,3,1,2,2,728,7,748.5714285714286,728,793,22.5673594885559,5,-65,2,1,2,2,1,1,1,1,0,1,1,0,0,0,14
10142338,3,TN,11514,2,1,6,e,,47,45,1,1.0,2.0,1,1,1,2,1,2,1,648,3,627.6666666666666,581,654,40.52571200279316,3,67,2,2,1,2,2,2,2,1,1,0,1,1,1,1,18
10142339,1,FL,16016,1,0,13,g,3.0,50,50,0,1.0,1.0,0,0,1,3,0,0,3,644,4,661.0,644,696,24.522098876999348,3,-52,2,1,1,1,1,2,1,1,0,0,0,0,1,0,10
10142340,1,PA,12701,2,1,14,c,2.0,73,70,1,3.0,9.0,2,0,4,3,1,2,3,580,4,578.75,572,586,5.852349955359813,4,-6,1,1,2,1,1,1,1,0,0,1,0,0,0,0,14
10142341,2,FL,10216,2,0,5,e,2.0,42,21,0,1.0,7.0,1,1,1,3,1,2,3,703,6,709.6666666666666,703,729,10.07306639840454,3,-26,1,1,2,1,1,2,1,0,0,1,0,0,1,0,11
10142342,2,FL,10448,2,0,3,e,3.0,36,28,1,1.0,2.0,1,0,1,1,0,2,4,676,7,648.5714285714286,591,676,34.194819992006295,5,85,1,1,1,1,1,1,2,0,0,0,0,0,0,2,11
10142343,3,MS,10246,1,0,8,f,,37,37,0,2.0,2.0,2,0,2,3,1,2,1,645,5,610.6,579,645,32.12942576517669,4,47,2,1,2,2,2,2,2,1,0,1,1,1,1,1,10
10142345,3,CT,10343,1,0,13,f,,40,40,0,3.0,1.0,0,0,1,3,0,0,2,595,6,601.1666666666666,583,644,21.525953327708084,3,-49,2,1,2,1,2,1,2,1,0,1,0,1,0,1,15
10142346,3,CT,10581,1,1,6,d,,43,43,0,3.0,15.0,1,0,3,2,1,0,2,689,5,679.0,669,689,7.07106781186548,3,20,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10
10142348,2,IA,11709,1,1,2,e,3.0,74,74,0,3.0,15.0,1,0,3,3,1,1,2,655,7,644.5714285714286,614,655,15.447299039607161,3,41,1,1,1,1,2,2,1,0,0,0,0,1,1,0,14
10142349,3,RI,13920,1,0,14,f,3.0,61,61,0,2.0,15.0,0,0,1,2,0,0,2,553,2,553.0,553,553,0.0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,14
10142350,3,ME,12429,1,0,13,d,2.0,60,60,0,3.0,14.0,1,0,3,3,1,1,4,570,4,568.75,565,570,2.4999999999999907,2,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,14
10142352,0,FL,13910,2,0,1,g,1.0,34,32,1,3.0,10.0,1,0,3,3,1,2,4,664,8,651.25,617,664,14.801061737977733,4,47,2,1,2,2,1,1,2,1,0,1,1,0,0,1,14
10142353,2,CO,13167,1,1,4,g,2.0,65,65,0,4.0,1.0,1,1,4,3,1,1,3,611,5,592.8,586,611,10.89495295997189,3,16,1,2,2,1,2,2,2,0,1,1,0,1,1,1,12
10142354,3,NY,11317,1,0,15,f,2.0,23,23,0,3.0,8.0,0,1,3,2,0,0,2,625,6,634.1666666666666,621,680,22.551422719346707,5,-55,2,1,1,1,2,1,1,1,0,0,0,1,0,0,11
10142355,3,OR,10416,2,1,13,f,2.0,75,75,1,2.0,0.0,0,0,3,2,0,0,3,623,5,627.2,623,644,9.39148550549912,2,-21,2,1,1,1,1,2,1,1,0,0,0,0,1,0,18
10142358,1,AR,11805,1,0,1,e,,32,32,0,1.0,5.0,1,1,1,1,1,1,4,718,6,713.8333333333334,703,727,9.196013629104016,5,15,1,1,1,1,1,1,1,0,0,0,0,0,0,0,14
10142359,0,OH,12511,1,0,2,f,,27,27,0,3.0,7.0,2,0,1,3,1,2,3,641,7,634.1428571428571,626,641,6.7436036713459515,5,15,1,1,1,1,2,1,1,0,0,0,0,1,0,0,17
10142361,2,IA,10048,1,1,6,e,,25,25,0,4.0,1.0,1,1,3,3,1,2,3,663,6,662.1666666666666,658,663,2.04124145231931,2,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11
10142363,3,FL,14101,1,0,1,g,3.0,29,29,0,3.0,14.0,1,1,3,3,1,2,4,655,7,644.1428571428571,636,655,6.644009116704874,6,14,1,1,1,1,1,1,2,0,0,0,0,0,0,3,11
10142364,1,NV,11255,1,1,6,d,2.0,55,55,0,3.0,15.0,2,1,3,3,1,3,1,653,4,644.5,619,653,17.000000000000007,2,34,1,1,2,1,1,1,1,0,0,1,0,0,0,0,19
10142365,0,FL,13196,1,0,6,e,2.0,53,53,0,3.0,15.0,2,0,3,3,1,2,3,644,8,643.25,636,653,7.066015244009282,5,8,2,2,2,1,1,1,1,1,1,1,0,0,0,0,11
10142367,5,WA,10619,1,1,6,e,,30,30,0,3.0,4.0,1,0,3,3,0,2,1,624,10,628.4,624,640,6.586180818788499,3,-16,1,1,1,1,1,1,1,0,0,0,0,0,0,0,22
10142368,3,WI,11011,1,1,4,i,4.0,62,62,0,4.0,10.0,2,1,4,3,1,3,2,648,8,651.75,648,658,5.175491695067662,2,-10,1,1,1,1,1,1,1,0,0,0,0,0,0,0,15
10142369,0,WA,10357,1,1,6,f,3.0,31,31,0,4.0,2.0,2,0,4,3,0,3,3,605,8,590.75,571,605,14.675051715654797,6,24,2,1,2,1,1,2,2,1,0,1,0,0,1,1,18
10142370,2,FL,15056,1,0,18,g,4.0,42,42,0,2.0,6.0,0,1,1,3,0,0,3,655,6,657.5,655,670,6.123724356957945,2,-15,2,1,1,1,2,2,1,1,0,0,0,1,1,0,8
10142373,4,KY,11538,2,1,3,g,,27,27,1,1.0,4.0,1,1,1,2,1,2,1,654,5,653.4,651,654,1.3416407864998754,2,3,1,1,1,1,1,1,2,0,0,0,0,0,0,1,11
10142374,4,NY,14505,2,1,23,d,4.0,43,17,0,3.0,15.0,0,0,2,1,0,0,2,672,8,671.5,654,691,10.141851056742189,5,-19,2,1,3,2,1,1,1,1,0,2,1,0,0,0,16
10142376,2,NH,12234,1,0,15,e,3.0,21,21,0,1.0,1.0,0,1,1,2,0,0,1,584,8,605.375,584,672,39.60136180919613,3,-88,2,1,2,2,2,3,1,3,0,1,1,3,3,0,13
10142377,4,OH,11478,1,1,8,g,,44,44,0,2.0,6.0,1,0,2,3,1,1,3,611,2,603.5,596,611,10.606601717798213,2,15,1,1,1,2,2,1,2,0,0,0,1,1,0,1,13
10142378,4,KS,12807,1,0,18,c,,19,19,0,1.0,4.0,0,0,2,2,0,0,1,615,8,639.125,579,679,39.5020343056622,7,-61,2,1,2,2,1,2,2,3,0,1,1,0,3,2,13
10142379,1,OH,10253,1,1,16,f,,24,24,0,3.0,3.0,0,1,3,3,0,0,2,612,7,637.0,612,654,21.33072900770153,3,-42,1,2,1,1,1,1,1,0,1,0,0,0,0,0,13
10142380,4,NY,14703,1,0,1,f,2.0,34,34,0,2.0,7.0,0,0,2,2,0,0,2,604,5,603.2,600,604,1.7888543819998366,2,4,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12
10142382,3,AL,13107,1,1,16,e,,47,47,0,1.0,7.0,1,1,1,1,1,1,2,630,6,593.6666666666666,538,630,41.91737905292587,5,92,2,2,1,1,2,3,1,1,2,0,0,1,2,0,15
10142383,3,NV,11381,2,0,16,f,,30,27,1,1.0,7.0,0,0,1,2,0,0,1,627,7,637.2857142857143,621,687,22.462667441143946,5,-60,2,2,1,2,2,2,2,1,1,0,1,1,1,1,13
10142384,0,NY,12517,2,1,2,e,3.0,31,28,1,3.0,1.0,1,0,3,3,0,0,1,673,2,673.0,673,673,0.0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11
10142387,4,NY,14470,1,0,11,f,1.0,33,33,0,3.0,15.0,1,0,3,3,1,0,2,630,5,629.8,629,630,0.4472135954999691,2,0,1,2,1,1,1,1,1,0,1,0,0,0,0,0,10
10142388,3,CO,13976,1,1,2,d,,31,31,0,3.0,4.0,1,0,3,3,0,1,1,616,8,612.125,601,616,5.7925444692787345,4,15,1,1,1,1,1,2,1,0,0,0,0,0,1,0,17
10142390,4,UT,11426,1,0,29,b,,21,21,0,3.0,5.0,0,0,3,3,0,1,2,587,10,581.8,568,592,6.663332499583079,6,9,1,1,1,1,1,3,1,0,0,0,0,0,3,0,16
10142391,4,TN,10237,1,1,13,g,4.0,28,28,0,2.0,9.0,0,0,2,2,0,0,2,556,9,543.7777777777778,517,559,17.079064507297943,6,39,1,1,2,2,1,1,1,0,0,2,2,0,0,0,14
10142393,4,MO,11379,2,0,3,e,,55,29,0,2.0,1.0,1,1,2,3,1,2,2,651,6,653.8333333333334,648,662,5.706721183540211,4,3,1,2,2,1,2,1,2,0,1,1,0,1,0,1,10
10142395,4,OR,13501,1,1,6,f,4.0,53,53,0,2.0,3.0,1,1,2,2,0,1,2,585,6,578.8333333333334,552,592,14.358505028959904,4,11,3,1,1,1,1,3,2,2,0,0,0,0,2,1,10
10142397,4,IN,11793,1,0,1,e,2.0,22,22,0,2.0,1.0,1,1,2,3,1,2,2,672,6,693.6666666666666,664,786,45.89408095459224,4,-114,1,1,2,1,1,1,1,0,0,1,0,0,0,0,15
10142398,4,OH,11537,1,1,10,f,,36,36,0,1.0,2.0,1,0,1,2,0,2,3,596,5,596.4,588,601,5.319774431308143,3,-5,1,1,2,2,1,1,1,0,0,1,1,0,0,0,13
10142399,2,NY,12593,1,1,2,h,1.0,48,48,0,4.0,9.0,1,0,4,3,1,0,2,609,9,610.6666666666666,607,612,1.870828693386971,4,-2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9
10142400,3,AL,11955,1,0,7,e,,33,33,0,3.0,5.0,1,1,3,3,0,2,3,646,5,638.4,627,646,9.555103348472993,4,17,1,1,1,2,1,1,2,0,0,0,1,0,0,1,15
10142401,1,PA,10318,1,0,9,e,,28,28,0,1.0,0.0,1,0,1,2,0,2,1,684,3,697.0,684,714,15.394804318340652,3,-30,1,1,1,2,1,1,2,0,0,0,1,0,0,1,16
10142403,2,NH,11808,1,0,13,g,,45,45,0,3.0,2.0,0,0,3,3,0,0,3,569,5,585.0,561,657,40.42276586281548,5,-88,2,2,1,1,2,2,2,1,1,0,0,1,1,1,15
10142405,1,OK,10688,2,1,11,g,4.0,75,66,1,3.0,1.0,2,0,1,3,0,2,3,609,8,609.25,608,612,1.1649647450214249,3,1,2,1,1,2,1,1,2,1,0,0,1,0,0,1,15
10142406,0,TN,10916,1,1,7,c,,21,21,0,3.0,6.0,1,1,2,2,0,1,2,686,10,685.9,673,723,13.9956342399256,8,-37,2,1,2,2,2,1,2,2,0,1,1,2,0,2,15
10142407,2,OH,11175,1,0,17,e,,21,21,0,1.0,2.0,2,0,1,1,0,3,4,678,4,671.25,669,678,4.5,2,9,1,1,1,1,1,1,1,0,0,0,0,0,0,0,13
10142408,2,OK,13055,1,0,7,e,3.0,20,20,0,2.0,2.0,2,0,2,2,0,3,2,686,6,686.6666666666666,681,694,4.1793141383086585,4,0,2,1,2,1,1,2,1,1,0,1,0,0,1,0,17
10142409,1,DE,12617,1,0,5,d,3.0,66,66,0,1.0,3.0,1,1,1,2,1,1,2,667,6,671.5,660,701,14.720733677368122,3,-34,1,1,2,1,1,2,1,0,0,1,0,0,1,0,9
10142412,1,PA,11224,1,1,3,e,2.0,48,48,0,1.0,15.0,1,0,1,3,1,1,3,608,6,604.1666666666666,597,608,4.622409184253023,4,11,1,2,2,1,2,1,2,0,2,1,0,1,0,1,9
10142413,1,KY,12076,1,0,1,e,,20,20,0,1.0,1.0,1,1,1,1,1,2,1,735,3,736.3333333333334,735,739,2.3094010767585114,2,0,1,1,1,1,1,1,2,0,0,0,0,0,0,1,14
10142414,0,FL,11363,1,1,5,d,2.0,69,69,0,3.0,15.0,1,0,3,3,1,2,3,623,5,621.6,611,628,6.308724118235011,3,12,1,1,1,1,1,1,2,0,0,0,0,0,0,2,8
10142415,1,GA,13535,2,0,8,e,4.0,23,23,1,3.0,2.0,1,0,2,2,0,2,1,741,6,689.8333333333334,650,741,41.25247467324434,4,64,2,1,3,2,1,2,2,1,0,2,1,0,1,1,16
10142417,4,PA,13204,1,0,11,c,,61,61,0,1.0,1.0,1,1,1,1,0,1,2,667,3,666.0,664,667,1.7320508075688772,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,10
10142418,3,NY,10985,1,0,3,e,2.0,27,22,1,1.0,2.0,2,1,1,3,1,0,2,729,4,733.75,725,747,9.569918146637075,4,-18,2,1,2,1,1,1,1,1,0,1,0,0,0,0,15
10142422,1,PA,12046,1,1,4,g,3.0,65,65,0,4.0,3.0,1,0,4,3,1,2,1,608,7,607.4285714285714,550,632,27.915689392986774,5,58,2,1,2,2,2,2,1,1,0,1,1,1,1,0,10
10142423,4,IN,10983,1,0,7,e,4.0,24,24,0,3.0,8.0,1,1,3,3,0,2,1,626,2,625.5,625,626,0.7071067811865476,2,1,1,1,1,1,1,2,2,0,0,0,0,0,1,1,11
10142424,1,MS,10131,1,0,5,d,,46,46,0,1.0,4.0,1,1,1,3,0,1,1,656,5,654.0,646,656,4.472135954999572,2,0,1,1,1,2,1,1,1,0,0,0,1,0,0,0,15
10142425,4,OH,12321,2,1,13,g,,31,30,1,1.0,3.0,0,0,2,3,0,0,3,594,7,636.0,594,671,39.429261553656644,4,-77,2,2,2,1,2,2,1,1,1,1,0,1,1,0,14
10142426,1,OH,10218,1,0,1,e,,19,19,0,0.0,0.0,1,0,3,2,0,2,2,625,5,618.2,604,625,9.731392500562299,3,21,2,2,2,1,1,1,1,1,1,1,0,0,0,0,15
10142428,4,FL,12645,1,0,5,c,3.0,36,36,0,2.0,5.0,0,1,1,1,0,0,3,638,5,646.6,638,663,9.838699100999078,4,-10,2,1,2,2,1,2,1,1,0,2,2,0,1,0,8
10142429,5,UT,10504,1,0,1,d,,22,22,0,1.0,6.0,2,1,2,3,1,1,3,634,6,652.6666666666666,631,722,34.366650501127786,4,-88,2,1,1,1,1,2,2,1,0,0,0,0,1,1,17
10142430,0,NV,13734,1,1,14,e,4.0,67,67,0,3.0,15.0,1,0,3,3,1,1,2,638,5,637.6,629,643,5.224940191045244,4,9,1,2,1,1,1,2,2,0,1,0,0,0,1,1,12
10142435,4,MO,11836,1,0,27,d,,23,21,1,1.0,3.0,0,0,2,2,0,0,2,607,4,600.75,574,615,18.227726133558193,3,33,1,1,2,1,1,1,3,0,0,1,0,0,0,2,16
10142437,4,AR,15200,1,0,16,f,,35,35,0,1.0,0.0,0,1,1,1,0,1,2,653,6,644.5,614,653,15.693947878083454,3,39,1,1,2,2,1,2,2,0,0,1,1,0,1,1,16
10142438,1,UT,13628,1,0,6,f,,22,22,0,2.0,7.0,1,1,2,2,1,1,1,617,6,683.5,607,756,78.02755923390144,5,-137,1,2,2,2,2,2,2,0,1,1,1,1,1,1,16
10142440,4,PA,10557,2,1,1,e,4.0,55,47,1,3.0,15.0,1,0,3,3,1,1,3,648,6,674.1666666666666,648,686,14.330619898199318,5,-31,1,1,1,1,2,1,2,0,0,0,0,1,0,3,9
10142441,2,FL,13949,1,1,7,d,,58,58,0,0.0,0.0,1,0,4,3,0,1,3,628,3,590.3333333333334,539,628,46.04707735929971,3,89,1,1,2,2,1,2,1,0,0,1,1,0,1,0,15
10142442,2,GA,15563,1,1,1,h,3.0,31,31,0,4.0,2.0,2,1,3,3,1,3,2,635,6,615.3333333333334,563,635,31.557355191249282,3,46,2,2,3,2,2,2,2,1,1,2,2,1,1,1,8
10142443,2,FL,12889,2,1,12,h,1.0,75,74,1,1.0,15.0,1,1,1,1,1,2,3,596,9,601.4444444444445,596,627,9.976360948651454,4,-31,1,1,2,2,2,2,1,0,0,1,1,2,1,0,15
10142444,0,MS,11116,2,0,2,e,,41,19,0,1.0,0.0,1,1,1,1,1,2,2,724,8,690.125,610,726,38.76831364474268,7,114,2,2,1,1,2,3,2,1,1,0,0,1,3,2,16
10142445,4,NY,13299,1,1,19,f,1.0,75,75,0,3.0,3.0,0,0,3,3,0,0,2,574,5,573.8,573,574,0.4472135954999691,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,9
10142446,3,CO,10853,2,1,8,d,,28,25,1,1.0,13.0,0,0,1,2,0,0,1,599,5,612.8,591,658,27.003703449712223,4,-59,2,1,2,2,1,2,1,1,0,1,1,0,1,0,16
10142447,0,NV,12369,1,1,14,f,3.0,64,61,1,3.0,10.0,1,0,3,3,0,2,3,594,6,573.8333333333334,537,599,26.377389307258365,5,57,2,1,2,2,1,2,2,3,0,1,1,0,3,1,15
10142449,1,MD,10868,1,0,8,g,3.0,29,29,0,1.0,2.0,0,0,1,3,0,0,2,590,5,587.4,580,590,4.335896677735772,3,10,1,1,1,1,1,1,1,0,0,0,0,0,0,0,15
10142450,0,FL,14657,2,1,2,g,1.0,66,66,1,4.0,8.0,1,1,4,3,1,1,3,585,5,579.8,552,592,15.833508770957874,3,33,2,2,2,2,2,2,1,1,1,1,1,1,1,0,15
10142451,3,TN,10732,1,1,9,g,,64,64,0,2.0,3.0,1,0,2,3,0,2,1,594,4,598.25,594,600,2.872281323269006,3,-5,1,1,2,2,1,1,2,0,0,1,1,0,0,1,13
10142453,0,PA,10988,1,0,1,g,,35,35,0,3.0,3.0,1,0,3,2,1,2,3,617,2,613.5,610,617,4.949747468305833,2,7,1,1,1,1,1,1,1,0,0,0,0,0,0,0,12
10142458,4,NY,11200,1,1,4,e,1.0,75,75,0,4.0,10.0,1,1,4,3,1,0,2,655,10,651.8,639,655,6.746192341692526,2,16,1,2,2,1,2,1,1,0,1,1,0,1,0,0,15
10142459,0,IN,10218,1,0,3,f,1.0,25,25,0,3.0,5.0,1,1,3,2,1,1,3,626,6,621.0,612,633,8.625543461139138,4,14,1,1,2,1,1,1,2,0,0,1,0,0,0,1,10
10142461,3,WY,16546,1,1,7,f,,60,60,0,2.0,15.0,1,0,2,3,0,1,4,624,3,617.3333333333334,604,624,11.547005383792508,2,20,1,1,1,1,1,1,1,0,0,0,0,0,0,0,17
10142462,1,DC,11196,1,0,11,h,,26,26,0,1.0,4.0,1,1,1,1,1,2,2,755,7,698.1428571428571,618,762,75.01428435400061,4,137,2,2,1,1,2,2,3,1,1,0,0,1,1,2,16
10142465,3,NV,14661,1,0,6,e,,28,28,0,1.0,13.0,2,0,1,1,0,3,1,699,7,693.1428571428571,663,699,13.421730780449188,3,36,2,2,1,1,2,2,2,1,2,0,0,2,1,1,20
10142466,0,MS,11993,1,0,7,e,4.0,27,27,0,1.0,12.0,1,0,1,1,0,1,2,630,3,637.3333333333334,630,641,6.3508529610858995,2,-11,1,1,1,1,1,1,2,0,0,0,0,0,0,1,15
10142468,3,WA,13767,1,0,5,f,2.0,41,41,0,1.0,5.0,2,0,1,1,1,2,1,621,6,623.1666666666666,621,627,2.9944392908634487,3,-6,1,1,1,1,1,1,3,0,0,0,0,0,0,2,18
10142469,0,AL,11796,1,1,9,e,4.0,75,71,0,1.0,2.0,0,1,1,1,0,2,2,623,7,626.8571428571429,617,638,8.091735937126877,6,-10,1,1,1,1,1,1,1,0,0,0,0,0,0,0,15
10142471,4,PA,10871,1,0,5,f,,28,27,1,2.0,6.0,1,0,2,2,1,2,2,777,7,685.5714285714286,642,777,62.617508581485254,6,122,1,1,2,2,1,1,2,0,0,1,1,0,0,1,14
10142473,3,ID,12052,1,0,12,g,3.0,31,31,0,3.0,3.0,1,0,3,3,0,2,2,602,3,601.3333333333334,600,602,1.1547005383792432,2,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,11
10142474,2,OH,13147,1,1,6,g,3.0,42,42,0,3.0,10.0,1,1,3,3,1,1,3,641,7,627.1428571428571,610,641,13.837492203292827,5,31,1,2,1,1,2,2,1,0,1,0,0,1,1,0,12
10142475,4,TN,10108,1,0,8,e,3.0,51,50,1,4.0,1.0,1,1,3,3,1,2,1,595,6,590.1666666666666,584,595,5.492419017761335,3,11,2,1,1,1,1,1,1,1,0,0,0,0,0,0,12
10142477,1,NY,11668,1,1,10,e,2.0,69,69,0,4.0,3.0,2,1,4,3,1,0,1,637,9,633.8888888888889,620,637,6.353039517515343,3,11,1,2,2,1,2,1,2,0,1,1,0,1,0,1,17
10142478,2,OH,10652,1,0,1,d,,24,24,0,3.0,7.0,1,1,2,3,1,1,2,644,7,643.0,622,648,9.345230512584129,5,22,1,1,2,1,1,1,1,0,0,1,0,0,0,0,13
